id,sentiment,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center,Market
GJX-70157664-o-832179-JR,Negative,10/6/2023,Canister Seal Issue,New York City,New York,Call-Center,Within SLA,26,Chicago/IL,HOME
NLQ-31481647-H-426817-I3,Negative,10/26/2023,Canister Seal Issue,Albany,New York,Text,Below SLA,13,Los Angeles/CA,HOME
VUD-73947430-1-745471-LR,Neutral,10/17/2023,Canister Seal Issue,Albany,New York,Email,Within SLA,27,Los Angeles/CA,HOME
BWV-78555956-b-606851-Sw,Neutral,10/23/2023,Power Cord issue,Jamaica,New York,Call-Center,Within SLA,10,Baltimore/MD,HOME
Hxx-44145260-w-536416-gR,Very Negative,10/4/2023,Canister Seal Issue,Albany,New York,Email,Below SLA,16,Baltimore/MD,HOME
LTJ-32705582-5-740175-uq,Neutral,10/8/2023,Canister Seal Issue,Albany,New York,Call-Center,Within SLA,42,Los Angeles/CA,HOME
URX-20866720-e-091172-4S,Positive,10/5/2023,Pressure Error Alert,Brooklyn,New York,Email,Within SLA,24,Los Angeles/CA,HOME
JNY-76160636-F-888904-5N,Very Negative,10/30/2023,Canister Seal Issue,Albany,New York,Text,Below SLA,7,Los Angeles/CA,HOME
WAS-33026249-A-567975-tN,Positive,10/21/2023,Canister Seal Issue,Utica,New York,Call-Center,Within SLA,28,Baltimore/MD,HOME
HHZ-51031474-x-666896-Zv,Neutral,10/18/2023,Canister Seal Issue,Albany,New York,Email,Within SLA,37,Los Angeles/CA,HOME
RRP-31348381-9-015437-wt,Positive,10/19/2023,Canister Seal Issue,Albany,New York,Web,Within SLA,29,Chicago/IL,HOME
YIN-44880853-V-330558-UW,Negative,10/30/2023,Canister Seal Issue,Staten Island,New York,Web,Within SLA,42,Chicago/IL,HOME
AZN-95910215-7-563316-uu,Neutral,10/9/2023,Canister Seal Issue,New York City,New York,Web,Within SLA,42,Los Angeles/CA,HOME
ARx-53257640-s-018557-Sp,Negative,10/10/2023,Power Cord issue,Buffalo,New York,Call-Center,Below SLA,45,Los Angeles/CA,HOME
GBT-69051526-R-218077-wH,Very Negative,10/12/2023,Canister Seal Issue,Rochester,New York,Email,Within SLA,9,Chicago/IL,HOME
JJU-68665879-Q-742309-t5,Negative,10/1/2023,Pressure Error Alert,Jamaica,New York,Email,Above SLA,8,Baltimore/MD,HOME
FTT-25428032-a-156260-JE,Positive,10/23/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,41,Denver/CO,HOME
LSO-77258473-2-136190-5b,Positive,10/11/2023,Power Cord issue,New York City,New York,Call-Center,Within SLA,27,Los Angeles/CA,HOME
VAH-45621715-F-268820-Ev,Negative,10/4/2023,Canister Seal Issue,Brooklyn,New York,Text,Within SLA,13,Baltimore/MD,HOME
EOR-38472388-r-462974-aL,Very Positive,10/17/2023,Canister Seal Issue,Bronx,New York,Call-Center,Within SLA,43,Denver/CO,HOME
AVU-75247832-p-886714-6L,Very Negative,10/7/2023,Power Cord issue,New York City,New York,Call-Center,Within SLA,44,Los Angeles/CA,HOME
DDR-36489443-I-187519-Y1,Very Negative,10/21/2023,Canister Seal Issue,New York City,New York,Email,Below SLA,34,Los Angeles/CA,HOME
ARP-16532127-o-368477-7z,Very Negative,10/6/2023,Canister Seal Issue,Jamaica,New York,Email,Within SLA,29,Chicago/IL,HOME
JUT-71377928-b-064611-La,Negative,10/11/2023,Power Cord issue,Jamaica,New York,Call-Center,Within SLA,9,Los Angeles/CA,HOME
GWR-81047207-x-715687-gE,Negative,10/28/2023,Canister Seal Issue,New York City,New York,Text,Below SLA,23,Los Angeles/CA,HOME
URN-77158497-6-144294-xH,Very Positive,10/17/2023,Power Cord issue,White Plains,New York,Call-Center,Within SLA,38,Chicago/IL,HOME
OED-71241823-N-321929-nU,Positive,10/19/2023,Power Cord issue,Buffalo,New York,Call-Center,Above SLA,21,Chicago/IL,HOME
EOS-01594358-I-416111-la,Very Negative,10/5/2023,Canister Seal Issue,New York City,New York,Call-Center,Within SLA,30,Chicago/IL,HOME
ZxU-33428293-U-064753-xT,Very Negative,10/4/2023,Pressure Error Alert,Buffalo,New York,Web,Within SLA,26,Chicago/IL,HOME
OPF-02755513-A-146114-5x,Positive,10/13/2023,Canister Seal Issue,New York City,New York,Email,Below SLA,21,Los Angeles/CA,HOME
IAA-40064615-R-749671-Xo,Negative,10/13/2023,Power Cord issue,Rochester,New York,Call-Center,Below SLA,7,Baltimore/MD,HOME
LDG-82995765-0-947713-UT,Negative,10/4/2023,Canister Seal Issue,Rochester,New York,Call-Center,Within SLA,26,Los Angeles/CA,HOME
xTU-98619795-R-562556-sQ,Negative,10/19/2023,Canister Seal Issue,White Plains,New York,Call-Center,Below SLA,21,Chicago/IL,HOME
FXG-75280796-R-133019-q0,Negative,10/3/2023,Pressure Error Alert,Jamaica,New York,Email,Above SLA,33,Chicago/IL,HOME
LHW-79501560-P-229897-sx,Neutral,10/23/2023,Pressure Error Alert,New York City,New York,Email,Below SLA,12,Los Angeles/CA,HOME
PQY-61701473-v-037684-wX,Negative,10/5/2023,Canister Seal Issue,Rochester,New York,Call-Center,Above SLA,5,Denver/CO,HOME
ZUT-53763209-w-864902-4x,Very Positive,10/30/2023,Canister Seal Issue,Buffalo,New York,Web,Above SLA,14,Chicago/IL,HOME
TDE-66752933-d-789909-FI,Negative,10/14/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Below SLA,30,Los Angeles/CA,HOME
RFx-41598480-9-905509-qn,Very Positive,10/17/2023,Canister Seal Issue,Rochester,New York,Call-Center,Within SLA,44,Baltimore/MD,HOME
PPE-36477962-9-171898-7z,Neutral,10/10/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,8,Los Angeles/CA,HOME
VPI-15735521-e-509505-rF,Neutral,10/7/2023,Canister Seal Issue,Rochester,New York,Text,Below SLA,20,Chicago/IL,HOME
ERT-14311937-9-111285-SZ,Very Positive,10/20/2023,Canister Seal Issue,Syracuse,New York,Email,Below SLA,40,Los Angeles/CA,HOME
SRU-41263503-x-849432-t9,Neutral,10/16/2023,Canister Seal Issue,Jamaica,New York,Email,Within SLA,18,Baltimore/MD,HOME
BxZ-18104888-L-246777-FZ,Negative,10/2/2023,Canister Seal Issue,Elmira,New York,Web,Within SLA,23,Baltimore/MD,HOME
IDR-64206662-I-447782-Dv,Very Positive,10/13/2023,Pressure Error Alert,New York City,New York,Text,Above SLA,34,Los Angeles/CA,HOME
XLS-68272310-A-968306-fi,Neutral,10/10/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Below SLA,43,Los Angeles/CA,HOME
HNX-66138296-6-408245-83,Negative,10/29/2023,Canister Seal Issue,Jamaica,New York,Email,Within SLA,36,Los Angeles/CA,HOME
UVR-59785121-6-558048-OA,Neutral,10/7/2023,Pressure Error Alert,Syracuse,New York,Text,Above SLA,18,Chicago/IL,HOME
ARR-45900153-S-700408-eI,Neutral,10/24/2023,Pressure Error Alert,New York City,New York,Text,Below SLA,18,Denver/CO,HOME
RHX-03543536-h-414707-8l,Positive,10/6/2023,Power Cord issue,New York City,New York,Call-Center,Above SLA,30,Los Angeles/CA,HOME
RRJ-07333662-q-362564-GO,Negative,10/22/2023,Power Cord issue,New York City,New York,Call-Center,Above SLA,45,Chicago/IL,HOME
HWD-90997230-5-457865-Vu,Neutral,10/13/2023,Canister Seal Issue,New York City,New York,Text,Below SLA,30,Baltimore/MD,HOME
DPW-68763759-U-602033-PE,Neutral,10/10/2023,Power Cord issue,Elmira,New York,Call-Center,Within SLA,43,Baltimore/MD,HOME
RZT-91563097-Y-367922-os,Positive,10/8/2023,Pressure Error Alert,New York City,New York,Web,Below SLA,33,Baltimore/MD,HOME
RRX-05718545-a-061913-Ht,Negative,10/21/2023,Pressure Error Alert,Flushing,New York,Text,Below SLA,12,Chicago/IL,HOME
LAF-98527189-l-947312-Ab,Neutral,10/1/2023,Pressure Error Alert,Buffalo,New York,Email,Below SLA,22,Chicago/IL,HOME
XZG-74514059-3-201746-RZ,Negative,10/22/2023,Canister Seal Issue,New York City,New York,Text,Within SLA,23,Los Angeles/CA,HOME
FHU-87357934-D-850602-NA,Very Negative,10/2/2023,Canister Seal Issue,Albany,New York,Web,Below SLA,38,Baltimore/MD,HOME
VWA-93239221-D-599751-Uw,Very Positive,10/22/2023,Canister Seal Issue,Albany,New York,Text,Within SLA,16,Los Angeles/CA,HOME
IPW-97324216-Z-415201-lu,Very Negative,10/20/2023,Canister Seal Issue,Albany,New York,Text,Within SLA,40,Los Angeles/CA,HOME
UHY-44084863-5-380852-wJ,Neutral,10/22/2023,Pressure Error Alert,New York City,New York,Text,Above SLA,29,Baltimore/MD,HOME
WEG-39679481-U-370077-PU,Negative,10/4/2023,Canister Seal Issue,Great Neck,New York,Web,Within SLA,9,Baltimore/MD,HOME
QQD-74321337-3-609820-iR,Neutral,10/8/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,12,Baltimore/MD,HOME
XxR-56816569-U-113441-wH,Negative,10/7/2023,Canister Seal Issue,New York City,New York,Web,Within SLA,16,Baltimore/MD,HOME
NLR-11532198-Y-566108-6x,Positive,10/20/2023,Power Cord issue,Buffalo,New York,Call-Center,Below SLA,22,Chicago/IL,HOME
VYH-83088583-W-760435-rB,Negative,10/9/2023,Power Cord issue,Buffalo,New York,Call-Center,Within SLA,21,Baltimore/MD,HOME
IVF-47333858-2-418180-Ug,Positive,10/7/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Within SLA,14,Los Angeles/CA,HOME
WZL-29280081-t-288657-Df,Very Negative,10/13/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Within SLA,25,Los Angeles/CA,HOME
OIQ-67583814-4-302039-bx,Neutral,10/11/2023,Pressure Error Alert,Utica,New York,Email,Within SLA,38,Los Angeles/CA,HOME
JFT-09809638-g-287991-yx,Very Positive,10/28/2023,Power Cord issue,Flushing,New York,Call-Center,Within SLA,24,Baltimore/MD,HOME
SHW-70478135-8-365165-Ox,Positive,10/7/2023,Pressure Error Alert,Brooklyn,New York,Text,Above SLA,32,Baltimore/MD,HOME
UQF-64117046-e-991551-5d,Very Negative,10/7/2023,Canister Seal Issue,Schenectady,New York,Text,Below SLA,34,Baltimore/MD,HOME
ATI-08403045-D-111374-fR,Very Negative,10/10/2023,Canister Seal Issue,New York City,New York,Text,Below SLA,36,Chicago/IL,HOME
QUU-48751945-G-013210-FV,Very Positive,10/23/2023,Canister Seal Issue,Rochester,New York,Text,Above SLA,10,Los Angeles/CA,HOME
LYF-18813004-j-248208-0U,Very Negative,10/5/2023,Pressure Error Alert,New York City,New York,Text,Below SLA,39,Los Angeles/CA,HOME
OUE-92475427-h-144243-Ep,Very Negative,10/1/2023,Canister Seal Issue,New York City,New York,Text,Within SLA,29,Baltimore/MD,HOME
RRL-00897977-N-759067-he,Neutral,10/15/2023,Pressure Error Alert,Staten Island,New York,Web,Below SLA,44,Baltimore/MD,HOME
NxX-27264681-U-924982-Vx,Very Negative,10/8/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,41,Baltimore/MD,HOME
UXB-31889083-g-149393-o5,Neutral,10/8/2023,Canister Seal Issue,Hicksville,New York,Email,Above SLA,18,Baltimore/MD,HOME
IRH-13642169-Q-681937-1y,Positive,10/29/2023,Canister Seal Issue,New York City,New York,Email,Above SLA,5,Denver/CO,HOME
QQT-56405037-h-237417-ry,Neutral,10/25/2023,Power Cord issue,Albany,New York,Call-Center,Above SLA,8,Baltimore/MD,HOME
UAZ-00104885-b-721811-EQ,Positive,10/14/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,31,Baltimore/MD,HOME
LWI-04467655-Q-585025-a7,Neutral,10/4/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,25,Chicago/IL,HOME
HFN-34536075-B-208397-iL,Negative,10/9/2023,Canister Seal Issue,Albany,New York,Text,Above SLA,8,Baltimore/MD,HOME
RVF-52237801-x-994764-1l,Neutral,10/1/2023,Canister Seal Issue,Buffalo,New York,Email,Within SLA,43,Denver/CO,HOME
TVJ-18278585-x-831629-2U,Negative,10/21/2023,Canister Seal Issue,Rochester,New York,Call-Center,Within SLA,14,Los Angeles/CA,HOME
FNL-76407424-x-699542-2l,Very Negative,10/11/2023,Canister Seal Issue,Rochester,New York,Call-Center,Below SLA,10,Los Angeles/CA,HOME
GJI-44143965-W-453589-AD,Neutral,10/6/2023,Canister Seal Issue,Utica,New York,Web,Within SLA,45,Los Angeles/CA,HOME
HPS-66383517-B-982456-hq,Negative,10/6/2023,Canister Seal Issue,Flushing,New York,Email,Below SLA,19,Chicago/IL,HOME
LWE-48910458-A-311543-Bd,Neutral,10/23/2023,Canister Seal Issue,White Plains,New York,Web,Within SLA,42,Baltimore/MD,HOME
NYW-79399951-T-933134-qa,Very Negative,10/2/2023,Canister Seal Issue,Mount Vernon,New York,Email,Within SLA,34,Los Angeles/CA,HOME
ZJJ-19615989-B-459465-uP,Very Negative,10/3/2023,Canister Seal Issue,Bronx,New York,Email,Below SLA,32,Chicago/IL,HOME
SQV-33182534-1-652533-0P,Very Negative,10/3/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Below SLA,33,Los Angeles/CA,HOME
UDR-00039112-F-365520-Dx,Negative,10/9/2023,Canister Seal Issue,New York City,New York,Text,Above SLA,43,Baltimore/MD,HOME
BJX-89320704-9-152786-Qf,Neutral,10/18/2023,Pressure Error Alert,Albany,New York,Text,Within SLA,18,Chicago/IL,HOME
IRR-67233961-8-849489-F7,Very Negative,10/6/2023,Canister Seal Issue,Rochester,New York,Web,Within SLA,32,Chicago/IL,HOME
RPX-35875083-D-781622-xv,Negative,10/12/2023,Canister Seal Issue,Elmira,New York,Text,Within SLA,6,Los Angeles/CA,HOME
RWB-62838461-U-618513-e7,Neutral,10/4/2023,Canister Seal Issue,Schenectady,New York,Text,Below SLA,14,Chicago/IL,HOME
RWV-93062765-O-116951-n2,Very Positive,10/11/2023,Canister Seal Issue,Buffalo,New York,Web,Within SLA,34,Los Angeles/CA,HOME
SRN-57915203-P-586123-XH,Very Negative,10/24/2023,Canister Seal Issue,Brooklyn,New York,Call-Center,Above SLA,39,Los Angeles/CA,HOME
AIR-37410576-l-677241-5e,Very Negative,10/27/2023,Canister Seal Issue,New York City,New York,Call-Center,Within SLA,32,Chicago/IL,HOME
UPA-27864324-b-516158-TT,Very Positive,10/9/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,22,Chicago/IL,HOME
TPT-56958643-S-086118-Ig,Negative,10/5/2023,Canister Seal Issue,Rochester,New York,Call-Center,Below SLA,6,Baltimore/MD,HOME
HID-95608471-n-722154-tV,Very Negative,10/25/2023,Canister Seal Issue,New York City,New York,Text,Above SLA,18,Baltimore/MD,HOME
DXV-80563412-Z-077400-U1,Positive,10/26/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,9,Los Angeles/CA,HOME
FUB-85536736-S-541959-tD,Negative,10/16/2023,Canister Seal Issue,New York City,New York,Call-Center,Within SLA,33,Baltimore/MD,HOME
IRZ-15036770-G-842743-I9,Very Negative,10/6/2023,Canister Seal Issue,Jamaica,New York,Web,Below SLA,15,Baltimore/MD,HOME
PLT-38993443-6-048297-vv,Neutral,10/8/2023,Canister Seal Issue,Mount Vernon,New York,Web,Above SLA,30,Los Angeles/CA,HOME
GBZ-41449521-u-354601-wx,Negative,10/21/2023,Canister Seal Issue,New York City,New York,Email,Below SLA,32,Los Angeles/CA,HOME
QRL-99754003-0-529250-Zu,Neutral,10/14/2023,Canister Seal Issue,New York City,New York,Text,Within SLA,6,Los Angeles/CA,HOME
AGF-72909793-G-865281-Dz,Negative,10/24/2023,Canister Seal Issue,Jamaica,New York,Email,Below SLA,8,Baltimore/MD,HOME
DWE-20541491-7-409273-DL,Negative,10/19/2023,Canister Seal Issue,Bronx,New York,Email,Below SLA,22,Baltimore/MD,HOME
AZX-99156676-B-906901-nF,Positive,10/2/2023,Canister Seal Issue,Brooklyn,New York,Web,Within SLA,33,Chicago/IL,HOME
RGx-67907674-F-118398-El,Neutral,10/7/2023,Canister Seal Issue,New York City,New York,Text,Within SLA,9,Chicago/IL,HOME
RLx-11214501-l-451456-SG,Neutral,10/3/2023,Canister Seal Issue,Albany,New York,Text,Within SLA,37,Los Angeles/CA,HOME
WEE-39579429-a-581098-YB,Very Negative,10/9/2023,Canister Seal Issue,Great Neck,New York,Email,Within SLA,34,Chicago/IL,HOME
RJN-61752113-X-830157-2i,Neutral,10/20/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,25,Chicago/IL,HOME
QSQ-45557003-s-768909-Og,Neutral,10/18/2023,Power Cord issue,Albany,New York,Call-Center,Below SLA,5,Baltimore/MD,HOME
RQJ-08180640-J-227818-oO,Very Positive,10/29/2023,Canister Seal Issue,Albany,New York,Call-Center,Within SLA,39,Baltimore/MD,HOME
URI-26017418-d-149383-z8,Neutral,10/30/2023,Pressure Error Alert,Albany,New York,Text,Within SLA,13,Baltimore/MD,HOME
SEA-52258288-Q-381648-xW,Neutral,10/14/2023,Canister Seal Issue,New York City,New York,Text,Within SLA,18,Chicago/IL,HOME
NDU-52417924-N-619569-sd,Neutral,10/6/2023,Pressure Error Alert,Yonkers,New York,Web,Within SLA,32,Chicago/IL,HOME
IHO-42545894-8-795440-xa,Negative,10/19/2023,Power Cord issue,Albany,New York,Call-Center,Below SLA,33,Denver/CO,HOME
EPH-65237484-N-471000-ti,Very Positive,10/13/2023,Power Cord issue,Albany,New York,Call-Center,Below SLA,21,Chicago/IL,HOME
UVR-88622937-U-293281-Uz,Negative,10/4/2023,Canister Seal Issue,New York City,New York,Call-Center,Below SLA,27,Baltimore/MD,HOME
OLD-51870267-O-332948-fn,Very Negative,10/26/2023,Pressure Error Alert,New York City,New York,Text,Within SLA,37,Baltimore/MD,HOME
RYF-85318742-z-521984-Ux,Very Negative,10/24/2023,Pressure Error Alert,New York City,New York,Email,Below SLA,29,Baltimore/MD,HOME
ZST-88102086-P-362920-vh,Neutral,10/21/2023,Pressure Error Alert,Buffalo,New York,Text,Within SLA,38,Baltimore/MD,HOME
xRH-71307740-y-951092-B7,Positive,10/25/2023,Canister Seal Issue,New York City,New York,Call-Center,Above SLA,13,Los Angeles/CA,HOME
NOQ-04149347-U-504607-Dr,Very Negative,10/19/2023,Pressure Error Alert,New York City,New York,Text,Below SLA,26,Los Angeles/CA,HOME
WNT-73504160-7-527819-s6,Positive,10/4/2023,Canister Seal Issue,Syracuse,New York,Text,Within SLA,41,Baltimore/MD,HOME
GSI-83501434-Q-531789-bx,Very Negative,10/17/2023,Canister Seal Issue,New Hyde Park,New York,Text,Below SLA,39,Los Angeles/CA,HOME
LJV-73861936-0-133441-pg,Very Negative,10/12/2023,Canister Seal Issue,Rochester,New York,Call-Center,Within SLA,41,Los Angeles/CA,HOME
xxO-11872193-x-900808-5Z,Neutral,10/18/2023,Canister Seal Issue,White Plains,New York,Text,Below SLA,5,Baltimore/MD,HOME
VNH-99076207-V-181448-oh,Negative,10/23/2023,Canister Seal Issue,Rochester,New York,Email,Within SLA,10,Denver/CO,HOME
TNP-44547763-Q-534419-Yj,Neutral,10/1/2023,Canister Seal Issue,Flushing,New York,Call-Center,Above SLA,25,Denver/CO,HOME
JPA-81031006-S-274811-rW,Negative,10/13/2023,Canister Seal Issue,New York City,New York,Call-Center,Above SLA,39,Chicago/IL,HOME
IVG-81524536-Z-985129-Ud,Neutral,10/4/2023,Canister Seal Issue,Staten Island,New York,Call-Center,Within SLA,39,Chicago/IL,HOME
NQF-71428539-U-566173-vv,Neutral,10/13/2023,Canister Seal Issue,Brooklyn,New York,Text,Within SLA,13,Los Angeles/CA,HOME
YTx-94171377-Y-076089-TL,Negative,10/16/2023,Canister Seal Issue,Rochester,New York,Email,Within SLA,9,Baltimore/MD,HOME
OEI-42547799-s-064737-U5,Negative,10/12/2023,Power Cord issue,Rochester,New York,Call-Center,Within SLA,11,Chicago/IL,HOME
ILA-70898372-4-742169-0H,Very Negative,10/5/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,22,Baltimore/MD,HOME
xBY-42720010-L-484545-s6,Neutral,10/28/2023,Canister Seal Issue,Rochester,New York,Email,Above SLA,21,Los Angeles/CA,HOME
DYG-03051193-Z-240919-fE,Neutral,10/21/2023,Canister Seal Issue,Rochester,New York,Call-Center,Within SLA,11,Baltimore/MD,HOME
GZD-46529280-F-407568-n0,Very Negative,10/6/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,29,Chicago/IL,HOME
YJQ-97946744-a-530869-VZ,Neutral,10/20/2023,Power Cord issue,Syracuse,New York,Call-Center,Within SLA,6,Baltimore/MD,HOME
xYU-19439349-q-210997-B3,Very Negative,10/29/2023,Canister Seal Issue,Syracuse,New York,Email,Within SLA,6,Los Angeles/CA,HOME
IQX-35331962-x-511042-PW,Negative,10/17/2023,Canister Seal Issue,Albany,New York,Text,Above SLA,32,Baltimore/MD,HOME
OJN-05466520-Q-944019-fF,Neutral,10/16/2023,Pressure Error Alert,New York City,New York,Text,Below SLA,40,Baltimore/MD,HOME
EUD-05601768-x-080328-AJ,Neutral,10/13/2023,Canister Seal Issue,New Hyde Park,New York,Call-Center,Within SLA,36,Los Angeles/CA,HOME
JFR-72438292-0-679452-Ti,Positive,10/15/2023,Pressure Error Alert,Brooklyn,New York,Web,Below SLA,6,Los Angeles/CA,HOME
OUR-53867117-s-910287-3e,Neutral,10/9/2023,Canister Seal Issue,New York City,New York,Email,Within SLA,15,Chicago/IL,HOME
YJV-43194629-0-765420-xi,Negative,10/9/2023,Canister Seal Issue,Rochester,New York,Email,Below SLA,6,Los Angeles/CA,HOME
UGW-03060179-U-725483-yl,Very Positive,10/16/2023,Pressure Error Alert,New York City,New York,Text,Below SLA,25,Baltimore/MD,HOME
FOT-34520269-8-344581-iq,Neutral,10/11/2023,Canister Seal Issue,Rochester,New York,Call-Center,Below SLA,35,Los Angeles/CA,HOME
VRF-43370972-G-022084-Rh,Positive,10/2/2023,Canister Seal Issue,New York City,New York,Text,Above SLA,16,Los Angeles/CA,HOME
IUH-55820508-2-577137-Rx,Neutral,10/9/2023,Pressure Error Alert,Staten Island,New York,Text,Within SLA,17,Baltimore/MD,HOME
UDU-40008922-3-063267-ZJ,Very Negative,10/30/2023,Power Cord issue,Rochester,New York,Call-Center,Within SLA,33,Los Angeles/CA,HOME
FVN-19096462-S-160539-qt,Negative,10/10/2023,Pressure Error Alert,New York City,New York,Email,Within SLA,34,Los Angeles/CA,HOME
OOP-18046567-U-387980-zP,Neutral,10/10/2023,Canister Seal Issue,Albany,New York,Call-Center,Within SLA,21,Los Angeles/CA,HOME
TYE-35041247-x-322983-ut,Neutral,10/8/2023,Canister Seal Issue,New York City,New York,Call-Center,Within SLA,11,Los Angeles/CA,HOME
HWL-39073685-i-385071-y3,Positive,10/7/2023,Canister Seal Issue,Jamaica,New York,Text,Within SLA,33,Chicago/IL,HOME
